Year,Quarter,Region,Low Emissions,Medium Emissions,High Emissions,Very High Emissions,,,,
2103,4,1,"$5,306,788.53","$7,398,551.90","$12,852,183.29","$38,078,646.48",,,,
2103,4,2,"$6,890,480.04","$9,383,854.20","$16,314,452.74","$48,030,200.35",,,,
2103,4,3,"$4,471,639.30","$5,874,445.14","$10,484,821.77","$31,309,274.62",,,,
2103,4,4,"$1,192,759.39","$1,576,941.02","$2,785,728.23","$8,118,325.30",,,,
2103,4,5,"$993,526.01","$1,287,466.48","$2,203,031.89","$6,871,169.30",,,,
2103,4,6,"$887,174.16","$1,294,269.91","$2,125,427.87","$6,783,051.13",,,,
2104,1,1,"$2,525,195.78","$3,506,261.55","$6,222,673.33","$18,812,408.67",,,,
2104,1,2,"$5,582,118.86","$8,364,193.59","$17,175,343.33","$49,897,281.16",,,,
2104,1,3,"$375,956.69","$468,867.25","$850,933.82","$2,556,304.25",,,,
2104,1,4,"$429,906.79","$520,028.88","$940,171.26","$2,893,476.54",,,,
2104,1,5,"$5,861,326.70","$6,324,650.19","$11,841,426.95","$35,566,896.19",,,,
2104,1,6,"$7,358,989.16","$10,423,107.00","$16,654,129.38","$52,204,646.30",,,,
2104,2,1,"$2,645,670.10","$3,485,328.63","$5,681,719.99","$17,626,948.37",,,,
2104,2,2,"$10,519,681.18","$12,921,074.30","$20,554,100.58","$67,659,606.92",,,,
2104,2,3,"$1,183,465.25","$1,570,728.13","$2,660,498.07","$8,189,044.45",,,,
2104,2,4,"$857,750.92","$1,100,731.28","$2,025,423.75","$6,091,768.77",,,,
2104,2,5,"$7,394,151.51","$10,281,985.59","$14,495,307.69","$50,948,373.73",,,,
2104,2,6,"$11,474,479.23","$11,416,877.47","$19,818,441.42","$65,189,803.73",,,,
2104,3,1,"$139,882,242.40","$263,345,879.23","$353,555,304.95","$1,029,746,236.79",,,,
2104,3,2,"$76,836,744.18","$105,519,996.47","$175,293,343.78","$568,084,077.91",,,,
2104,3,3,"$41,292,991.88","$38,982,336.55","$101,762,960.90","$287,505,503.83",,,,
2104,3,4,"$61,189,119.78","$73,943,196.42","$116,490,751.90","$361,876,019.35",,,,
2104,3,5,"$56,972,823.69","$106,338,175.96","$167,613,118.60","$452,521,104.07",,,,
2104,3,6,"$74,673,521.63","$131,178,587.88","$203,316,028.10","$631,395,587.67",,,,
2104,4,1,"$5,458,272.33","$7,690,761.38","$12,961,076.88","$38,502,121.69",,,,
2104,4,2,"$6,771,230.90","$9,680,638.59","$16,511,540.37","$49,238,982.73",,,,
2104,4,3,"$4,524,680.17","$6,399,391.13","$10,488,583.79","$32,702,000.40",,,,
2104,4,4,"$1,223,008.74","$1,577,412.88","$2,754,160.31","$8,258,231.23",,,,
2104,4,5,"$897,500.35","$1,250,841.49","$2,277,666.89","$7,011,065.12",,,,
2104,4,6,"$925,046.59","$1,260,097.90","$2,239,189.69","$6,869,399.25",,,,
2105,1,1,"$2,673,728.38","$3,427,702.46","$6,496,089.23","$19,175,486.86",,,,
2105,1,2,"$6,365,797.77","$9,052,010.74","$13,459,987.45","$51,441,936.00",,,,
2105,1,3,"$372,931.15","$445,612.46","$835,243.34","$2,660,373.30",,,,
2105,1,4,"$422,093.00","$555,289.72","$983,852.47","$3,002,990.19",,,,
2105,1,5,"$4,742,401.29","$7,730,160.80","$12,404,021.44","$42,064,282.22",,,,
2105,1,6,"$4,784,401.71","$8,601,919.56","$16,184,591.16","$47,747,519.02",,,,
2105,2,1,"$2,652,417.90","$3,219,398.54","$5,781,464.90","$18,156,775.12",,,,
2105,2,2,"$6,964,506.24","$12,903,698.43","$19,818,140.14","$61,605,296.35",,,,
2105,2,3,"$1,177,081.85","$1,560,443.49","$2,712,787.09","$8,418,367.44",,,,
2105,2,4,"$890,604.03","$1,131,030.48","$2,005,826.20","$6,167,974.68",,,,
2105,2,5,"$7,724,952.76","$9,048,272.35","$15,604,227.49","$53,227,829.29",,,,
2105,2,6,"$9,765,098.33","$11,387,931.03","$22,544,235.37","$62,569,065.06",,,,
2105,3,1,"$208,161,003.70","$181,147,731.48","$415,260,965.38","$1,141,041,389.47",,,,
2105,3,2,"$85,270,714.87","$134,432,407.28","$195,402,395.51","$537,436,926.53",,,,
2105,3,3,"$48,527,052.56","$79,446,190.09","$105,027,933.76","$284,860,543.78",,,,
2105,3,4,"$59,978,743.09","$67,473,702.69","$129,670,455.62","$335,280,996.36",,,,
2105,3,5,"$65,155,882.02","$74,733,989.55","$159,040,930.92","$442,950,576.01",,,,
2105,3,6,"$84,923,419.41","$124,772,243.25","$199,612,843.91","$659,038,002.07",,,,
2105,4,1,"$5,450,480.86","$7,497,885.32","$13,247,180.75","$39,384,646.56",,,,
2105,4,2,"$7,474,937.27","$10,002,826.79","$16,662,733.05","$49,171,161.98",,,,
2105,4,3,"$4,634,925.99","$5,950,661.57","$10,154,959.93","$33,774,990.71",,,,
2105,4,4,"$1,242,545.46","$1,453,335.83","$2,664,532.17","$8,038,790.53",,,,
2105,4,5,"$1,037,624.05","$1,236,516.16","$2,232,587.16","$7,200,207.68",,,,
2105,4,6,"$889,442.99","$1,229,825.05","$2,264,040.59","$6,848,976.68",,,,
2106,1,1,"$2,783,441.98","$3,411,815.70","$6,357,118.80","$19,715,926.87",,,,
2106,1,2,"$6,870,977.08","$9,224,613.51","$14,491,232.36","$49,577,463.81",,,,
2106,1,3,"$337,323.83","$497,421.88","$823,305.50","$2,622,773.82",,,,
2106,1,4,"$416,647.26","$550,391.52","$922,309.98","$3,047,486.10",,,,
2106,1,5,"$5,165,812.44","$7,448,877.04","$13,004,787.90","$42,228,964.25",,,,
2106,1,6,"$6,278,261.80","$9,970,755.58","$15,514,986.15","$54,044,748.56",,,,
2106,2,1,"$2,512,098.49","$3,291,298.23","$5,895,140.11","$18,109,067.29",,,,
2106,2,2,"$10,641,244.65","$10,884,168.91","$20,723,898.30","$66,059,808.28",,,,
2106,2,3,"$1,170,878.39","$1,586,719.31","$2,737,466.89","$8,560,235.83",,,,
2106,2,4,"$840,772.03","$1,150,852.27","$2,011,527.42","$6,303,616.58",,,,
2106,2,5,"$7,460,244.84","$10,062,777.87","$17,766,778.89","$56,032,813.13",,,,
2106,2,6,"$10,810,183.86","$13,158,805.38","$26,957,998.27","$70,095,300.35",,,,
2106,3,1,"$154,363,529.12","$222,062,371.59","$413,501,321.51","$1,170,057,647.96",,,,
2106,3,2,"$85,099,264.77","$107,964,478.62","$182,701,312.13","$607,051,079.46",,,,
2106,3,3,"$54,769,779.99","$60,030,991.41","$117,762,512.39","$336,929,620.65",,,,
2106,3,4,"$55,451,289.13","$83,839,941.21","$136,948,722.27","$423,532,335.32",,,,
2106,3,5,"$71,726,740.00","$91,887,005.61","$177,750,845.99","$564,818,157.23",,,,
2106,3,6,"$89,720,148.40","$124,166,618.31","$208,884,095.88","$635,608,006.20",,,,
2106,4,1,"$5,471,347.80","$7,328,839.20","$12,735,273.11","$38,665,314.24",,,,
2106,4,2,"$7,442,298.98","$8,890,183.88","$16,693,130.87","$51,527,065.83",,,,
2106,4,3,"$4,523,595.75","$6,282,036.54","$10,333,015.75","$34,587,718.43",,,,
2106,4,4,"$1,181,784.16","$1,672,620.35","$2,734,421.24","$8,478,669.32",,,,
2106,4,5,"$924,983.85","$1,281,441.98","$2,299,054.56","$7,157,323.53",,,,
2106,4,6,"$995,678.50","$1,292,074.72","$2,184,876.90","$6,922,062.97",,,,
2107,1,1,"$2,615,524.11","$3,330,513.67","$6,249,439.42","$20,031,845.13",,,,
2107,1,2,"$8,927,211.63","$9,252,888.75","$14,824,200.88","$52,031,955.98",,,,
2107,1,3,"$344,008.04","$443,137.19","$813,036.52","$2,770,596.88",,,,
2107,1,4,"$362,600.65","$495,962.43","$923,216.52","$3,050,216.75",,,,
2107,1,5,"$6,346,634.46","$6,793,065.93","$13,896,587.88","$40,889,535.70",,,,
2107,1,6,"$7,514,940.60","$9,838,610.13","$14,913,754.51","$48,736,976.14",,,,
2107,2,1,"$2,405,681.47","$3,155,969.18","$5,978,491.67","$18,673,567.58",,,,
2107,2,2,"$9,877,397.38","$11,235,875.59","$22,865,933.12","$67,720,866.92",,,,
2107,2,3,"$1,145,415.98","$1,559,224.30","$2,801,808.22","$8,755,991.04",,,,
2107,2,4,"$843,551.03","$1,093,362.60","$2,050,592.07","$6,482,879.64",,,,
2107,2,5,"$7,793,708.76","$10,173,350.87","$14,770,701.69","$54,418,091.02",,,,
2107,2,6,"$11,691,124.52","$12,863,033.44","$25,367,032.74","$75,158,122.53",,,,
2107,3,1,"$140,315,074.03","$198,726,444.97","$342,266,869.61","$1,078,467,911.56",,,,
2107,3,2,"$55,095,907.84","$99,859,760.12","$201,008,914.25","$549,248,066.08",,,,
2107,3,3,"$41,306,633.25","$67,821,940.49","$82,835,572.58","$327,675,457.28",,,,
2107,3,4,"$62,121,925.34","$95,728,745.50","$133,565,089.40","$430,769,390.26",,,,
2107,3,5,"$81,968,632.23","$83,032,338.80","$166,245,909.10","$512,903,515.28",,,,
2107,3,6,"$92,752,903.36","$101,776,411.44","$195,764,951.69","$708,939,644.51",,,,
2107,4,1,"$5,519,538.24","$7,176,019.13","$12,852,708.57","$40,820,660.86",,,,
2107,4,2,"$6,938,580.78","$8,839,005.14","$16,942,080.80","$52,680,486.84",,,,
2107,4,3,"$4,508,957.78","$6,277,407.90","$10,473,698.64","$34,636,123.69",,,,
2107,4,4,"$1,123,683.95","$1,562,837.25","$2,684,549.91","$8,562,455.59",,,,
2107,4,5,"$946,106.10","$1,189,664.34","$2,461,837.31","$7,330,302.38",,,,
2107,4,6,"$990,947.29","$1,243,248.94","$2,206,913.19","$7,139,631.22",,,,
2108,1,1,"$2,702,066.39","$3,462,753.48","$6,259,417.40","$20,602,984.36",,,,
2108,1,2,"$5,459,325.76","$9,210,869.35","$17,722,341.56","$49,269,080.45",,,,
2108,1,3,"$372,826.93","$469,415.13","$848,650.36","$2,757,791.26",,,,
2108,1,4,"$385,063.69","$525,915.35","$1,025,336.31","$3,155,087.90",,,,
2108,1,5,"$5,966,459.63","$5,561,563.21","$14,144,567.43","$41,159,263.33",,,,
2108,1,6,"$7,176,365.57","$10,255,049.08","$15,648,330.65","$50,865,915.36",,,,
2108,2,1,"$2,357,937.19","$3,374,708.82","$6,060,474.79","$18,787,583.16",,,,
2108,2,2,"$9,434,446.40","$11,969,568.82","$21,388,765.02","$72,292,139.88",,,,
2108,2,3,"$1,163,354.09","$1,545,005.29","$2,824,303.65","$8,913,193.21",,,,
2108,2,4,"$837,650.25","$1,131,034.44","$2,079,841.39","$6,709,476.85",,,,
2108,2,5,"$7,353,702.49","$7,587,606.66","$19,608,785.10","$51,317,036.56",,,,
2108,2,6,"$9,647,809.76","$12,535,248.95","$21,908,804.42","$71,712,083.87",,,,
2108,3,1,"$150,117,322.12","$213,509,576.69","$393,283,430.72","$1,179,632,297.12",,,,
2108,3,2,"$87,161,221.87","$111,414,150.68","$194,518,777.93","$593,820,041.68",,,,
2108,3,3,"$43,515,994.42","$52,769,990.40","$126,823,968.43","$342,590,703.34",,,,
2108,3,4,"$49,009,304.53","$87,374,714.66","$129,991,313.93","$478,989,209.69",,,,
2108,3,5,"$57,015,672.19","$90,754,909.20","$136,250,885.31","$540,998,580.88",,,,
2108,3,6,"$90,501,465.14","$89,669,311.07","$188,612,860.44","$664,061,884.25",,,,
2108,4,1,"$5,359,681.45","$7,355,655.54","$13,079,716.85","$41,915,263.41",,,,
2108,4,2,"$6,145,531.82","$9,703,483.09","$17,287,661.50","$53,245,387.67",,,,
2108,4,3,"$4,589,423.61","$6,696,185.95","$11,167,237.96","$34,320,927.64",,,,
2108,4,4,"$1,166,342.98","$1,509,450.50","$2,826,108.18","$8,978,944.97",,,,
2108,4,5,"$970,145.81","$1,275,220.55","$2,218,771.49","$7,690,261.26",,,,
2108,4,6,"$960,977.40","$1,335,967.39","$2,204,667.29","$7,135,039.17",,,,
2109,1,1,"$2,647,416.73","$3,534,087.24","$6,411,301.76","$20,661,498.38",,,,
2109,1,2,"$7,428,100.51","$10,950,610.19","$14,923,670.47","$56,393,429.23",,,,
2109,1,3,"$370,889.51","$446,100.12","$882,269.00","$2,925,668.83",,,,
2109,1,4,"$419,423.85","$549,906.40","$988,295.77","$3,168,411.89",,,,
2109,1,5,"$6,253,968.51","$6,765,849.90","$15,120,797.48","$43,295,318.28",,,,
2109,1,6,"$6,871,453.47","$7,197,230.06","$14,481,915.41","$55,746,360.37",,,,
2109,2,1,"$2,474,747.92","$3,262,994.80","$5,844,405.88","$19,336,275.98",,,,
2109,2,2,"$9,558,662.99","$11,909,704.41","$21,125,728.72","$70,807,261.41",,,,
2109,2,3,"$1,179,932.02","$1,545,829.33","$2,840,982.60","$9,211,347.68",,,,
2109,2,4,"$841,291.72","$1,120,559.21","$2,124,375.70","$6,779,454.64",,,,
2109,2,5,"$5,286,638.75","$9,633,448.07","$15,726,341.89","$53,672,198.60",,,,
2109,2,6,"$10,830,825.52","$11,188,524.37","$26,025,492.06","$71,612,162.65",,,,
2109,3,1,"$158,477,729.71","$198,496,132.58","$384,724,500.18","$1,379,826,824.83",,,,
2109,3,2,"$98,941,101.15","$112,873,491.37","$209,374,663.28","$623,688,026.80",,,,
2109,3,3,"$57,043,988.39","$52,448,134.40","$118,348,897.07","$339,797,717.74",,,,
2109,3,4,"$60,706,350.77","$54,794,734.64","$161,949,285.88","$435,260,090.61",,,,
2109,3,5,"$84,318,631.01","$91,253,810.83","$164,157,162.76","$512,914,608.00",,,,
2109,3,6,"$89,558,448.32","$133,163,353.26","$247,989,458.90","$723,332,814.44",,,,
2109,4,1,"$5,456,467.04","$7,430,716.01","$12,977,861.19","$42,624,428.67",,,,
2109,4,2,"$6,453,650.96","$8,736,020.19","$16,652,166.33","$52,037,423.58",,,,
2109,4,3,"$4,609,151.25","$6,169,100.18","$10,741,616.19","$36,029,948.31",,,,
2109,4,4,"$1,154,584.33","$1,438,510.92","$2,802,293.95","$8,764,772.58",,,,
2109,4,5,"$987,684.94","$1,412,005.02","$2,219,917.03","$7,561,916.31",,,,
2109,4,6,"$928,117.87","$1,244,441.43","$2,187,121.84","$7,512,228.59",,,,
2110,1,1,"$2,624,636.14","$3,477,135.88","$6,235,795.10","$21,494,913.82",,,,
2110,1,2,"$7,711,947.29","$10,852,418.92","$17,211,887.77","$52,823,675.83",,,,
2110,1,3,"$339,132.01","$458,475.08","$894,944.54","$2,907,332.63",,,,
2110,1,4,"$398,185.39","$541,280.82","$996,448.64","$3,185,921.42",,,,
2110,1,5,"$6,760,883.17","$8,609,988.82","$15,368,899.41","$43,227,675.95",,,,
2110,1,6,"$6,357,045.25","$7,552,501.93","$16,973,941.51","$54,773,623.74",,,,
2110,2,1,"$2,421,918.21","$3,340,177.85","$6,025,085.01","$19,440,643.13",,,,
2110,2,2,"$8,233,683.59","$11,335,043.16","$21,556,405.99","$70,610,173.32",,,,
2110,2,3,"$1,174,998.50","$1,543,517.09","$2,851,418.84","$9,340,441.86",,,,
2110,2,4,"$833,823.49","$1,097,518.26","$2,112,929.37","$6,763,524.73",,,,
2110,2,5,"$5,860,959.15","$9,564,927.66","$16,986,201.26","$59,755,378.02",,,,
2110,2,6,"$11,621,189.75","$10,293,521.40","$23,307,056.17","$66,762,766.52",,,,
2110,3,1,"$132,899,578.14","$196,963,835.03","$335,953,606.50","$1,282,000,070.29",,,,
2110,3,2,"$68,661,722.57","$105,271,806.99","$203,523,640.95","$586,233,926.57",,,,
2110,3,3,"$49,073,691.30","$57,077,001.50","$96,727,813.98","$345,862,127.37",,,,
2110,3,4,"$69,217,160.27","$74,573,994.95","$141,192,382.03","$426,457,982.44",,,,
2110,3,5,"$51,438,903.68","$89,875,267.51","$134,565,596.34","$571,153,313.46",,,,
2110,3,6,"$94,707,251.63","$138,265,468.67","$243,322,453.83","$652,133,979.06",,,,
2110,4,1,"$5,085,155.18","$7,241,221.63","$12,189,975.22","$43,504,532.47",,,,
2110,4,2,"$6,495,074.23","$8,551,306.33","$16,180,304.29","$54,504,898.41",,,,
2110,4,3,"$3,963,016.91","$5,985,907.31","$10,957,018.73","$35,501,149.18",,,,
2110,4,4,"$1,126,129.78","$1,468,537.58","$2,746,198.88","$9,266,995.96",,,,
2110,4,5,"$1,016,644.64","$1,300,845.66","$2,169,550.54","$7,803,086.43",,,,
2110,4,6,"$1,036,950.39","$1,260,096.60","$2,021,081.86","$7,931,573.52",,,,
2111,1,1,"$2,553,120.60","$3,645,153.65","$6,588,295.46","$21,693,119.85",,,,
2111,1,2,"$5,617,469.74","$8,659,067.15","$16,650,962.80","$54,887,281.75",,,,
2111,1,3,"$363,095.70","$464,960.64","$860,391.97","$2,967,038.62",,,,
2111,1,4,"$378,791.75","$517,062.30","$1,018,662.14","$3,320,855.71",,,,
2111,1,5,"$5,453,977.24","$9,056,978.61","$11,934,117.43","$46,303,153.43",,,,
2111,1,6,"$6,691,774.91","$9,133,813.19","$17,123,422.27","$60,191,101.72",,,,
2111,2,1,"$2,421,342.83","$3,366,077.27","$6,379,356.87","$20,456,713.13",,,,
2111,2,2,"$7,391,172.60","$13,681,922.69","$24,252,138.41","$70,584,722.35",,,,
2111,2,3,"$1,134,697.58","$1,530,127.09","$2,841,384.55","$9,453,887.52",,,,
2111,2,4,"$863,108.43","$1,168,295.87","$2,116,968.63","$7,092,039.96",,,,
2111,2,5,"$6,837,442.23","$8,370,296.13","$19,673,029.31","$59,617,449.80",,,,
2111,2,6,"$7,445,337.07","$13,048,566.69","$27,498,196.18","$72,591,608.55",,,,
2111,3,1,"$151,435,630.73","$190,784,571.99","$435,696,706.61","$1,241,119,744.90",,,,
2111,3,2,"$82,952,659.52","$107,226,812.94","$162,938,369.88","$704,321,355.00",,,,
2111,3,3,"$43,692,881.64","$63,694,727.60","$105,855,436.46","$316,424,458.13",,,,
2111,3,4,"$41,337,694.69","$73,682,451.82","$133,948,173.38","$461,043,984.41",,,,
2111,3,5,"$83,554,387.52","$80,866,712.76","$148,657,310.77","$563,319,798.03",,,,
2111,3,6,"$93,039,494.18","$124,071,753.78","$188,552,918.23","$668,466,731.23",,,,
2111,4,1,"$5,093,276.00","$7,115,387.94","$13,281,175.49","$44,333,975.88",,,,
2111,4,2,"$6,847,222.42","$9,706,612.50","$16,794,941.56","$55,410,131.54",,,,
2111,4,3,"$4,406,693.23","$5,902,535.81","$10,718,967.04","$36,224,685.49",,,,
2111,4,4,"$1,099,054.73","$1,508,266.76","$2,590,034.92","$9,206,109.58",,,,
2111,4,5,"$819,612.96","$1,167,997.23","$2,362,488.08","$7,936,557.05",,,,
2111,4,6,"$1,008,049.70","$1,385,940.53","$2,379,746.75","$7,495,469.12",,,,
2112,1,1,"$2,607,066.93","$3,459,117.08","$6,460,297.56","$21,926,348.10",,,,
2112,1,2,"$6,365,295.96","$9,527,317.57","$15,699,656.00","$57,901,870.18",,,,
2112,1,3,"$363,567.18","$460,628.45","$892,923.89","$3,025,409.21",,,,
2112,1,4,"$400,385.06","$472,722.41","$1,013,103.70","$3,458,642.38",,,,
2112,1,5,"$4,759,617.37","$5,228,242.28","$15,170,708.86","$44,819,339.34",,,,
2112,1,6,"$4,874,676.35","$8,275,885.86","$14,069,090.76","$64,499,942.46",,,,
2112,2,1,"$2,363,162.09","$3,245,407.16","$5,977,035.24","$20,767,279.52",,,,
2112,2,2,"$10,758,398.74","$11,444,367.94","$25,185,909.44","$77,183,213.99",,,,
2112,2,3,"$1,165,673.73","$1,521,874.53","$2,831,321.74","$9,700,937.09",,,,
2112,2,4,"$847,294.89","$1,097,896.76","$2,079,835.15","$7,143,636.61",,,,
2112,2,5,"$6,051,887.43","$9,153,444.84","$18,808,865.19","$59,038,368.25",,,,
2112,2,6,"$8,162,458.94","$11,849,219.71","$24,026,070.68","$75,610,047.91",,,,
2112,3,1,"$167,183,359.72","$210,799,408.38","$345,617,593.12","$1,337,735,318.36",,,,
2112,3,2,"$59,347,097.01","$122,223,954.86","$190,955,879.61","$616,797,396.75",,,,
2112,3,3,"$45,496,244.89","$39,629,978.96","$119,072,053.46","$347,329,339.41",,,,
2112,3,4,"$63,052,208.04","$70,211,415.93","$148,274,012.66","$500,169,748.95",,,,
2112,3,5,"$69,599,003.13","$90,217,886.66","$158,853,390.02","$533,696,444.16",,,,
2112,3,6,"$77,692,254.79","$111,642,840.68","$228,095,134.19","$739,220,177.90",,,,
2112,4,1,"$5,422,683.26","$7,255,781.96","$13,461,296.86","$45,711,589.28",,,,
2112,4,2,"$6,784,433.79","$8,960,704.96","$17,189,640.57","$57,309,558.91",,,,
2112,4,3,"$4,291,478.16","$5,887,971.16","$12,210,711.36","$37,191,541.13",,,,
2112,4,4,"$1,159,476.09","$1,452,754.04","$2,813,599.70","$9,796,736.67",,,,
2112,4,5,"$936,270.04","$1,274,604.37","$2,340,416.83","$8,296,545.73",,,,
2112,4,6,"$909,188.01","$1,393,223.50","$2,250,558.75","$7,538,175.69",,,,
2113,1,1,"$2,589,950.92","$3,449,909.25","$6,151,169.09","$22,442,092.36",,,,
2113,1,2,"$5,200,845.97","$8,716,089.60","$18,078,333.26","$56,811,890.91",,,,
2113,1,3,"$343,137.07","$460,301.91","$854,010.79","$3,056,069.58",,,,
2113,1,4,"$388,224.98","$573,294.81","$1,028,862.13","$3,571,251.26",,,,
2113,1,5,"$4,860,456.02","$6,717,094.66","$13,310,645.58","$43,814,813.02",,,,
2113,1,6,"$6,374,893.66","$7,987,771.73","$18,423,891.05","$63,996,090.58",,,,
2113,2,1,"$2,381,370.02","$3,139,151.70","$6,251,925.67","$21,418,234.99",,,,
2113,2,2,"$9,770,582.86","$10,413,207.45","$25,505,457.78","$89,326,321.48",,,,
2113,2,3,"$1,151,804.18","$1,556,681.11","$2,896,305.49","$9,865,956.50",,,,
2113,2,4,"$808,440.18","$1,133,381.37","$2,090,343.79","$7,329,085.60",,,,
2113,2,5,"$6,098,762.86","$8,902,533.36","$16,961,115.92","$57,993,942.47",,,,
2113,2,6,"$8,428,399.28","$11,996,495.31","$20,348,612.92","$75,815,721.05",,,,
2113,3,1,"$151,163,082.99","$201,929,809.50","$353,929,803.54","$1,281,369,947.57",,,,
2113,3,2,"$77,363,027.35","$107,694,707.74","$203,258,192.56","$701,350,339.49",,,,
2113,3,3,"$42,519,523.27","$50,549,385.26","$122,350,306.29","$377,335,125.91",,,,
2113,3,4,"$65,881,106.08","$74,767,551.07","$121,030,314.66","$477,518,629.81",,,,
2113,3,5,"$56,728,304.39","$97,701,223.91","$161,951,564.37","$569,075,636.11",,,,
2113,3,6,"$82,114,835.70","$108,068,033.09","$205,165,168.17","$731,785,776.24",,,,
2113,4,1,"$5,620,586.22","$6,916,427.94","$13,765,626.56","$47,169,582.89",,,,
2113,4,2,"$6,783,875.65","$8,892,473.06","$17,223,098.80","$57,344,052.18",,,,
2113,4,3,"$3,907,382.37","$6,421,144.05","$11,817,834.93","$38,763,663.43",,,,
2113,4,4,"$1,137,162.87","$1,565,369.31","$2,850,572.81","$9,835,854.18",,,,
2113,4,5,"$919,842.16","$1,283,250.46","$2,492,878.66","$8,198,559.85",,,,
2113,4,6,"$912,282.45","$1,149,638.76","$2,269,127.46","$8,096,769.14",,,,
2114,1,1,"$2,541,325.28","$3,497,063.84","$6,241,566.43","$23,208,887.55",,,,
2114,1,2,"$6,459,683.12","$7,761,442.46","$14,065,881.90","$58,991,143.68",,,,
2114,1,3,"$355,000.52","$468,463.86","$844,273.64","$3,234,186.91",,,,
2114,1,4,"$392,321.59","$531,444.74","$996,122.97","$3,586,714.73",,,,
2114,1,5,"$4,133,503.22","$7,283,796.15","$14,195,950.80","$47,808,906.74",,,,
2114,1,6,"$6,523,259.47","$10,506,663.42","$17,711,481.49","$60,009,739.82",,,,
2114,2,1,"$2,356,706.35","$3,203,117.32","$6,319,806.99","$21,877,945.15",,,,
2114,2,2,"$8,659,986.46","$10,449,660.86","$22,298,610.48","$72,825,043.90",,,,
2114,2,3,"$1,131,545.93","$1,509,603.17","$2,893,102.36","$10,081,495.28",,,,
2114,2,4,"$799,312.97","$1,113,786.28","$2,127,715.41","$7,436,100.62",,,,
2114,2,5,"$5,913,561.58","$9,666,885.74","$20,188,629.14","$65,427,118.24",,,,
2114,2,6,"$7,785,396.60","$11,897,608.21","$23,020,741.91","$78,535,427.08",,,,
2114,3,1,"$204,649,246.32","$191,357,859.41","$383,550,281.94","$1,422,544,382.46",,,,
2114,3,2,"$93,986,834.89","$106,106,755.75","$175,881,917.60","$699,447,683.00",,,,
2114,3,3,"$37,524,237.44","$58,271,942.15","$106,964,596.37","$365,201,081.19",,,,
2114,3,4,"$53,974,576.91","$84,371,871.32","$148,527,703.40","$493,506,368.16",,,,
2114,3,5,"$70,779,542.81","$85,674,552.63","$193,621,234.16","$586,273,354.31",,,,
2114,3,6,"$86,400,553.37","$111,677,815.74","$232,536,826.19","$732,234,683.72",,,,
2114,4,1,"$5,143,662.05","$7,235,296.85","$13,568,644.59","$46,880,261.99",,,,
2114,4,2,"$6,905,491.35","$8,322,474.22","$16,343,850.46","$61,557,621.73",,,,
2114,4,3,"$4,336,224.33","$5,810,954.20","$11,474,870.42","$39,294,233.56",,,,
2114,4,4,"$1,090,908.28","$1,585,327.20","$2,836,882.64","$10,101,443.82",,,,
2114,4,5,"$945,593.40","$1,317,637.04","$2,457,354.28","$8,544,429.24",,,,
