Year,Quarter,Region,Low Emissions,Medium Emissions,High Emissions,Very High Emissions
2099,3,5,"$18,186,479.95","$30,195,488.46","$40,970,962.98","$110,720,097.74"
2099,3,6,"$34,917,679.88","$31,970,434.47","$57,488,961.93","$158,931,330.89"
2099,4,1,"$2,798,100.20","$3,312,945.89","$4,982,363.88","$12,925,709.87"
2099,4,2,"$2,935,008.50","$3,728,722.48","$6,090,924.41","$14,612,552.30"
2099,4,3,"$1,822,785.45","$2,423,105.59","$3,528,471.55","$9,332,720.94"
2099,4,4,"$500,544.62","$600,293.41","$955,007.38","$2,698,229.70"
2099,4,5,"$447,203.07","$556,963.15","$815,208.54","$2,320,269.21"
2099,4,6,"$417,120.04","$525,622.97","$758,669.55","$2,105,032.85"
2100,1,1,"$1,692,404.15","$2,024,113.07","$2,798,612.74","$6,478,737.71"
2100,1,2,"$2,347,214.20","$4,948,258.64","$6,555,460.45","$15,050,963.75"
2100,1,3,"$586,260.64","$622,753.78","$732,145.47","$1,245,982.00"
2100,1,4,"$199,787.27","$247,860.86","$378,990.34","$1,017,306.54"
2100,1,5,"$2,336,464.40","$3,182,825.13","$5,056,773.81","$12,763,617.33"
2100,1,6,"$3,115,659.21","$4,201,437.75","$4,883,242.52","$15,251,130.34"
2100,2,1,"$1,691,120.65","$1,953,536.84","$2,759,727.66","$6,262,702.97"
2100,2,2,"$3,793,903.20","$6,223,004.59","$7,217,727.92","$22,745,159.44"
2100,2,3,"$905,694.95","$1,042,769.47","$1,404,326.19","$3,125,235.81"
2100,2,4,"$373,805.97","$468,041.96","$749,333.67","$2,030,968.71"
2100,2,5,"$2,430,671.73","$3,947,197.43","$6,991,297.57","$15,774,858.08"
2100,2,6,"$2,976,354.80","$5,622,623.80","$8,787,415.40","$19,951,087.37"
2100,3,1,"$50,616,047.99","$41,986,830.95","$101,594,680.99","$271,205,431.72"
2100,3,2,"$29,722,464.41","$34,792,788.93","$48,210,159.80","$142,854,495.55"
2100,3,3,"$14,625,038.53","$14,609,831.96","$27,004,032.43","$77,115,462.54"
2100,3,4,"$15,457,709.55","$20,748,957.90","$33,101,149.03","$101,441,154.70"
2100,3,5,"$19,725,277.67","$23,985,684.61","$47,257,170.22","$108,963,260.93"
2100,3,6,"$34,257,758.39","$29,496,137.25","$48,549,656.96","$162,625,536.56"
2100,4,1,"$2,777,251.65","$3,204,801.63","$5,241,786.04","$13,531,082.27"
2100,4,2,"$2,964,041.85","$3,771,431.72","$5,979,510.80","$14,880,634.55"
2100,4,3,"$2,050,696.85","$2,418,705.65","$3,489,755.00","$9,510,305.41"
2100,4,4,"$477,594.71","$640,691.57","$1,019,745.74","$2,742,857.52"
2100,4,5,"$463,204.59","$582,531.06","$906,720.96","$2,362,868.32"
2100,4,6,"$325,870.18","$516,727.48","$804,247.24","$2,245,035.25"
2101,1,1,"$1,711,929.21","$1,995,952.69","$2,878,355.50","$6,878,122.13"
2101,1,2,"$2,917,789.75","$4,525,508.20","$6,112,174.44","$17,576,989.69"
2101,1,3,"$597,234.23","$617,462.37","$749,952.85","$1,270,601.36"
2101,1,4,"$202,045.13","$265,338.94","$382,746.01","$1,006,912.54"
2101,1,5,"$1,911,413.82","$3,288,425.77","$4,683,751.15","$13,258,830.87"
2101,1,6,"$3,830,262.77","$3,387,099.43","$6,402,013.69","$15,832,357.48"
2101,2,1,"$1,643,793.30","$1,992,719.29","$2,794,500.05","$6,468,526.17"
2101,2,2,"$4,542,071.74","$3,928,330.31","$6,552,332.31","$22,634,160.46"
2101,2,3,"$902,476.81","$1,025,971.07","$1,426,245.36","$3,201,327.82"
2101,2,4,"$368,124.44","$470,725.49","$764,726.29","$2,068,655.17"
2101,2,5,"$3,423,493.57","$3,432,918.85","$6,377,049.78","$16,847,973.38"
2101,2,6,"$3,566,036.36","$4,383,299.82","$8,434,536.10","$20,870,620.60"
2101,3,1,"$43,811,386.37","$53,788,172.29","$109,717,278.25","$275,976,810.57"
2101,3,2,"$21,573,609.59","$30,344,200.90","$53,817,551.57","$155,824,605.84"
2101,3,3,"$13,031,535.91","$13,571,091.33","$25,337,831.85","$74,195,025.39"
2101,3,4,"$16,561,370.14","$23,014,475.20","$35,275,377.21","$100,313,017.06"
2101,3,5,"$16,113,123.75","$23,451,441.71","$41,465,158.17","$123,996,951.56"
2101,3,6,"$23,067,850.18","$37,844,678.63","$53,119,658.14","$169,351,902.95"
2101,4,1,"$2,644,548.61","$3,253,684.67","$5,293,656.90","$13,805,107.40"
2101,4,2,"$3,020,160.32","$3,479,833.33","$5,665,531.21","$15,612,815.75"
2101,4,3,"$1,903,258.88","$2,329,583.87","$3,803,759.72","$9,792,220.67"
2101,4,4,"$483,728.83","$639,790.77","$1,047,443.83","$2,934,779.56"
2101,4,5,"$440,419.45","$595,262.24","$870,690.53","$2,427,895.10"
2101,4,6,"$377,081.13","$540,739.08","$758,658.56","$2,243,842.97"
2102,1,1,"$1,724,443.30","$2,002,971.17","$2,821,203.02","$6,834,825.57"
2102,1,2,"$3,135,379.88","$3,688,106.31","$5,959,542.64","$15,585,932.75"
2102,1,3,"$584,902.79","$629,985.57","$744,161.91","$1,281,491.60"
2102,1,4,"$204,093.58","$234,610.89","$395,327.86","$999,427.90"
2102,1,5,"$1,812,428.34","$3,298,842.80","$4,270,133.84","$12,489,453.41"
2102,1,6,"$2,797,578.35","$3,631,502.69","$6,040,824.90","$17,409,628.62"
2102,2,1,"$1,633,790.55","$1,964,182.79","$2,824,737.94","$6,598,617.09"
2102,2,2,"$4,042,382.08","$5,877,742.07","$8,374,032.00","$23,744,054.25"
2102,2,3,"$901,902.26","$1,030,522.52","$1,426,877.12","$3,278,341.80"
2102,2,4,"$364,402.81","$462,909.43","$795,638.35","$2,100,283.01"
2102,2,5,"$3,314,644.41","$3,235,905.38","$5,189,594.72","$15,905,771.41"
2102,2,6,"$2,811,783.73","$3,372,547.19","$7,486,294.73","$22,802,522.49"
2102,3,1,"$42,227,950.97","$41,872,252.45","$96,866,131.60","$247,790,775.16"
2102,3,2,"$24,096,905.38","$30,519,253.49","$49,425,312.21","$151,274,142.96"
2102,3,3,"$12,042,311.88","$14,216,607.46","$27,828,658.69","$69,441,557.65"
2102,3,4,"$16,270,667.51","$21,598,306.28","$38,173,001.36","$101,953,863.39"
2102,3,5,"$19,355,146.73","$17,707,134.02","$45,036,917.27","$113,260,161.11"
2102,3,6,"$22,258,537.46","$26,542,710.59","$62,542,847.16","$160,447,102.33"
2102,4,1,"$2,840,057.98","$3,386,556.25","$5,198,738.70","$14,131,975.27"
2102,4,2,"$3,032,464.28","$3,750,373.83","$5,600,504.16","$15,948,390.86"
2102,4,3,"$1,865,727.40","$2,262,201.32","$3,714,512.98","$10,494,341.00"
2102,4,4,"$508,064.96","$675,607.53","$1,040,551.41","$3,014,888.31"
2102,4,5,"$457,128.48","$610,504.65","$906,619.38","$2,427,806.43"
2102,4,6,"$413,351.28","$485,918.71","$742,247.02","$2,274,233.62"
2103,1,1,"$1,644,307.83","$1,993,889.45","$2,834,619.28","$7,054,486.57"
2103,1,2,"$3,047,551.25","$3,612,282.75","$5,088,685.10","$16,382,775.74"
2103,1,3,"$571,342.91","$621,763.28","$745,120.47","$1,313,348.36"
2103,1,4,"$207,088.29","$259,027.61","$385,346.38","$1,041,800.85"
2103,1,5,"$1,599,891.23","$2,256,846.69","$3,943,131.04","$14,089,428.04"
2103,1,6,"$2,189,057.59","$2,880,167.78","$4,991,136.13","$17,346,902.01"
2103,2,1,"$1,629,485.41","$1,931,345.15","$2,812,654.42","$6,828,345.29"
2103,2,2,"$3,357,999.00","$5,451,984.22","$7,299,239.24","$21,906,249.08"
2103,2,3,"$908,532.54","$1,017,208.13","$1,428,296.73","$3,323,121.68"
2103,2,4,"$353,736.03","$470,439.30","$744,197.54","$2,185,696.63"
2103,2,5,"$2,532,209.19","$3,101,735.70","$5,434,589.99","$19,231,372.76"
2103,2,6,"$2,713,013.40","$3,915,118.19","$6,537,253.39","$24,459,610.52"
2103,3,1,"$62,815,195.55","$59,273,931.59","$78,865,825.70","$322,468,514.12"
2103,3,2,"$31,458,751.88","$42,280,462.11","$54,759,595.22","$160,774,732.97"
2103,3,3,"$9,799,344.78","$14,102,805.38","$27,265,675.82","$82,747,719.89"
2103,3,4,"$19,940,418.05","$19,269,952.53","$27,675,420.69","$101,938,818.33"
2103,3,5,"$18,746,040.53","$28,998,487.21","$45,225,896.06","$122,825,720.26"
2103,3,6,"$24,899,058.75","$26,918,583.35","$50,062,427.90","$178,370,796.72"
2103,4,1,"$2,644,983.74","$3,413,955.27","$5,286,616.04","$14,282,869.34"
2103,4,2,"$2,927,539.95","$3,821,347.02","$5,956,061.63","$16,129,097.94"
2103,4,3,"$1,751,974.58","$2,266,458.49","$3,702,676.60","$10,267,275.37"
2103,4,4,"$455,474.04","$633,800.09","$1,101,301.35","$2,964,848.21"
2103,4,5,"$429,705.07","$555,919.52","$921,215.12","$2,533,594.37"
2103,4,6,"$367,397.61","$491,668.23","$822,637.79","$2,333,931.73"
2104,1,1,"$1,663,753.17","$1,996,510.21","$2,874,021.41","$7,102,960.92"
2104,1,2,"$2,831,048.32","$3,604,669.11","$7,215,864.93","$17,928,283.80"
2104,1,3,"$584,982.12","$633,048.69","$747,718.20","$1,319,545.51"
2104,1,4,"$198,153.80","$233,164.60","$385,589.37","$1,077,224.34"
2104,1,5,"$2,059,879.78","$3,214,089.76","$4,703,856.39","$13,276,429.71"
2104,1,6,"$3,296,598.18","$4,177,571.17","$5,750,384.33","$18,486,859.41"
2104,2,1,"$1,669,684.29","$1,929,773.68","$2,751,530.17","$6,933,712.25"
2104,2,2,"$4,813,794.61","$4,733,722.51","$8,768,809.84","$23,102,893.43"
2104,2,3,"$891,032.36","$1,024,324.87","$1,421,752.32","$3,385,002.34"
2104,2,4,"$367,495.26","$461,058.11","$776,036.56","$2,211,650.40"
2104,2,5,"$2,707,229.64","$4,044,658.30","$5,842,065.90","$18,430,888.93"
2104,2,6,"$4,451,658.17","$4,071,908.48","$7,398,031.45","$22,905,055.29"
2104,3,1,"$35,648,076.47","$61,878,866.52","$98,354,950.11","$286,862,612.69"
2104,3,2,"$21,486,444.17","$31,533,922.64","$46,467,583.23","$146,005,214.72"
2104,3,3,"$12,994,174.36","$10,941,567.57","$28,277,549.99","$80,535,632.64"
2104,3,4,"$15,864,265.84","$18,610,395.08","$34,208,586.72","$96,199,665.57"
2104,3,5,"$15,529,288.25","$24,836,734.45","$44,689,480.97","$130,098,046.39"
2104,3,6,"$19,124,002.32","$38,317,625.69","$57,594,293.55","$163,997,952.55"
2104,4,1,"$2,788,535.58","$3,502,554.49","$5,466,141.66","$14,415,560.84"
2104,4,2,"$2,765,979.05","$3,717,436.60","$5,858,749.86","$16,215,861.05"
2104,4,3,"$1,852,149.79","$2,299,093.94","$3,685,357.18","$10,660,850.23"
2104,4,4,"$514,737.71","$608,154.52","$1,069,451.17","$3,040,233.73"
2104,4,5,"$411,657.66","$530,354.27","$896,462.89","$2,534,581.03"
2104,4,6,"$387,123.57","$549,020.16","$869,989.98","$2,564,691.05"
2105,1,1,"$1,639,508.11","$1,983,415.02","$3,022,077.56","$7,353,256.58"
2105,1,2,"$2,903,573.05","$3,835,453.38","$5,923,314.85","$18,727,157.20"
2105,1,3,"$587,857.21","$621,734.64","$745,787.60","$1,344,817.28"
2105,1,4,"$205,674.01","$265,405.92","$384,658.66","$1,090,842.21"
2105,1,5,"$1,941,722.24","$2,839,841.27","$5,141,424.41","$13,479,565.83"
2105,1,6,"$1,636,845.82","$2,859,861.31","$5,553,169.55","$15,970,766.68"
2105,2,1,"$1,706,508.47","$1,914,439.52","$2,754,381.07","$7,015,185.94"
2105,2,2,"$3,067,330.58","$4,730,951.01","$8,088,825.99","$24,352,761.34"
2105,2,3,"$887,031.49","$1,023,645.96","$1,429,157.58","$3,425,502.96"
2105,2,4,"$376,493.08","$460,459.37","$778,645.07","$2,227,905.53"
2105,2,5,"$2,327,934.21","$3,866,395.45","$5,502,201.03","$19,810,965.00"
2105,2,6,"$3,275,789.61","$4,095,127.22","$7,277,712.14","$20,878,376.20"
2105,3,1,"$54,980,598.71","$54,848,526.78","$108,955,551.88","$302,389,780.30"
2105,3,2,"$24,299,653.04","$33,607,066.52","$51,163,498.13","$142,956,353.98"
2105,3,3,"$15,806,792.45","$18,522,472.15","$29,516,935.74","$77,890,831.28"
2105,3,4,"$18,352,504.89","$19,415,992.64","$36,046,233.66","$105,211,653.17"
2105,3,5,"$18,490,205.52","$17,147,366.59","$41,954,865.54","$124,567,916.37"
2105,3,6,"$21,247,125.83","$29,663,981.19","$49,085,399.13","$198,022,328.48"
2105,4,1,"$2,701,190.66","$3,334,681.33","$5,494,793.75","$14,397,432.29"
2105,4,2,"$3,088,846.51","$3,899,395.99","$6,029,556.98","$16,578,020.42"
2105,4,3,"$1,892,301.80","$2,378,081.13","$3,541,977.75","$10,895,382.26"
2105,4,4,"$497,561.90","$602,138.49","$1,038,834.49","$2,915,063.34"
2105,4,5,"$473,671.21","$530,914.25","$893,567.44","$2,644,883.97"
2105,4,6,"$338,633.73","$464,269.79","$821,066.10","$2,457,357.25"
2106,1,1,"$1,727,362.02","$1,961,166.58","$2,987,291.38","$7,567,527.38"
2106,1,2,"$3,282,254.89","$3,349,508.42","$6,028,238.63","$17,537,044.99"
2106,1,3,"$579,576.40","$625,815.50","$730,096.56","$1,334,196.50"
2106,1,4,"$207,254.16","$249,513.18","$381,979.73","$1,117,070.50"
2106,1,5,"$1,786,755.88","$2,767,274.80","$3,920,492.49","$14,334,971.61"
2106,1,6,"$1,932,504.27","$3,141,567.00","$5,397,375.36","$19,198,151.80"
2106,2,1,"$1,676,915.19","$1,929,106.51","$2,800,922.74","$7,076,268.97"
2106,2,2,"$3,969,701.15","$4,457,593.01","$7,796,406.37","$22,563,371.23"
2106,2,3,"$878,659.59","$1,030,437.60","$1,449,581.56","$3,487,782.79"
2106,2,4,"$362,831.27","$475,518.37","$762,553.31","$2,293,526.23"
2106,2,5,"$2,960,180.29","$4,147,918.61","$6,896,777.22","$19,916,527.01"
2106,2,6,"$3,592,358.52","$5,349,432.09","$8,637,780.68","$21,948,011.89"
2106,3,1,"$38,664,908.89","$67,434,904.02","$111,456,989.98","$337,600,800.66"
2106,3,2,"$23,059,878.49","$29,423,728.64","$51,947,200.90","$159,603,181.23"
2106,3,3,"$12,636,954.97","$15,237,352.12","$31,799,474.34","$88,704,795.13"
2106,3,4,"$14,685,543.04","$23,492,669.86","$37,986,246.99","$117,323,365.91"
2106,3,5,"$19,750,544.76","$23,112,684.22","$46,823,083.25","$160,732,054.36"
2106,3,6,"$23,774,849.40","$29,566,201.73","$52,671,147.80","$175,811,054.93"
2106,4,1,"$2,782,003.35","$3,257,722.95","$5,446,815.15","$14,635,947.08"
2106,4,2,"$2,995,601.41","$3,505,637.56","$5,934,788.16","$17,023,679.80"
2106,4,3,"$1,917,086.44","$2,485,734.21","$3,706,263.03","$11,406,100.20"
2106,4,4,"$503,673.75","$660,473.58","$1,079,273.92","$3,094,354.39"
2106,4,5,"$444,789.98","$515,939.36","$926,995.94","$2,605,006.24"
2106,4,6,"$355,604.10","$493,270.85","$858,631.22","$2,584,248.87"
2107,1,1,"$1,663,448.13","$1,890,800.76","$2,852,538.48","$7,613,598.98"
2107,1,2,"$3,134,695.31","$4,312,103.30","$6,460,878.64","$18,751,417.74"
2107,1,3,"$575,241.91","$608,275.94","$727,015.95","$1,386,109.09"
2107,1,4,"$194,190.52","$232,907.28","$368,022.54","$1,104,722.79"
2107,1,5,"$2,140,706.92","$2,311,707.48","$4,811,211.59","$13,564,792.78"
2107,1,6,"$2,466,333.30","$4,160,020.53","$6,170,731.85","$16,537,275.57"
2107,2,1,"$1,653,491.45","$1,892,353.91","$2,890,298.50","$7,202,451.98"
2107,2,2,"$4,491,068.52","$4,955,673.79","$8,770,467.45","$24,373,586.67"
2107,2,3,"$875,770.58","$1,017,519.33","$1,456,597.16","$3,588,401.73"
2107,2,4,"$360,620.88","$448,865.25","$783,917.37","$2,369,240.02"
2107,2,5,"$2,887,989.12","$3,719,984.48","$5,522,305.69","$17,222,198.74"
2107,2,6,"$3,956,323.19","$5,206,712.20","$8,532,761.05","$24,570,756.23"
2107,3,1,"$35,960,997.64","$48,016,510.18","$90,600,547.70","$302,127,301.62"
2107,3,2,"$16,718,172.17","$31,479,225.16","$49,466,431.89","$140,673,698.73"
2107,3,3,"$13,465,016.92","$15,480,213.34","$27,253,088.24","$88,173,646.71"
2107,3,4,"$17,935,370.78","$25,216,620.19","$37,972,048.22","$123,015,979.59"
2107,3,5,"$23,087,003.09","$21,076,699.40","$46,847,215.68","$133,870,150.78"
2107,3,6,"$24,371,149.59","$32,391,791.40","$52,367,588.11","$198,283,875.23"
2107,4,1,"$2,743,670.10","$3,266,019.21","$5,407,474.62","$15,220,182.74"
2107,4,2,"$3,030,940.62","$3,574,297.94","$6,089,562.08","$17,655,254.15"
2107,4,3,"$1,918,087.62","$2,347,830.86","$3,742,401.12","$11,278,608.19"
2107,4,4,"$449,256.94","$618,066.34","$1,034,847.87","$3,264,407.97"
2107,4,5,"$427,048.60","$507,936.48","$985,428.28","$2,767,646.53"
2107,4,6,"$364,450.09","$470,597.32","$810,034.10","$2,708,179.28"
2108,1,1,"$1,695,922.05","$1,976,471.73","$2,907,651.81","$7,625,580.27"
2108,1,2,"$2,404,266.20","$3,389,151.49","$7,498,526.73","$18,191,158.00"
2108,1,3,"$587,052.79","$619,646.76","$747,528.19","$1,388,092.41"
2108,1,4,"$200,140.29","$245,302.60","$402,895.20","$1,143,727.21"
2108,1,5,"$2,465,247.09","$2,733,498.86","$4,866,576.61","$14,146,375.61"
2108,1,6,"$2,716,569.22","$3,083,784.38","$5,775,591.24","$19,599,706.74"
2108,2,1,"$1,607,201.84","$1,943,869.08","$2,891,988.56","$7,246,012.62"
2108,2,2,"$4,157,160.45","$5,440,694.67","$9,591,707.57","$28,305,212.80"
2108,2,3,"$881,828.84","$1,005,730.24","$1,464,340.42","$3,613,760.78"
2108,2,4,"$361,080.45","$459,065.40","$793,097.17","$2,418,899.27"
2108,2,5,"$2,899,541.71","$2,430,525.75","$7,225,894.79","$18,572,067.88"
2108,2,6,"$2,969,802.69","$4,178,652.33","$7,820,636.69","$24,518,472.46"
2108,3,1,"$45,435,515.56","$56,394,910.98","$101,650,941.16","$311,665,257.80"
2108,3,2,"$25,996,659.90","$30,070,103.64","$53,023,708.14","$159,635,824.20"
2108,3,3,"$11,014,020.84","$17,135,502.08","$34,233,945.53","$95,950,769.83"
2108,3,4,"$17,059,460.07","$23,399,187.51","$35,559,680.13","$128,939,905.28"
2108,3,5,"$14,616,872.84","$28,388,913.30","$35,766,840.07","$150,570,748.80"
2108,3,6,"$19,376,582.50","$20,910,089.65","$55,205,423.91","$182,306,868.74"
2108,4,1,"$2,673,567.45","$3,300,373.59","$5,348,483.11","$15,466,342.95"
2108,4,2,"$2,774,918.15","$3,917,838.52","$6,343,547.53","$17,771,787.86"
2108,4,3,"$1,877,454.16","$2,504,804.66","$3,875,444.23","$11,220,089.11"
2108,4,4,"$477,006.34","$610,365.69","$1,076,596.67","$3,239,021.31"
2108,4,5,"$456,290.21","$570,540.02","$886,166.98","$2,840,053.78"
2108,4,6,"$357,338.08","$448,018.52","$796,004.43","$2,567,098.30"
2109,1,1,"$1,705,885.70","$2,005,226.34","$2,908,046.06","$7,760,747.25"
2109,1,2,"$3,233,972.36","$4,944,491.27","$6,358,160.67","$20,555,012.46"
2109,1,3,"$580,321.97","$614,120.63","$753,386.48","$1,444,021.58"
2109,1,4,"$201,982.31","$252,197.65","$409,620.18","$1,164,518.04"
2109,1,5,"$3,467,922.60","$2,100,854.98","$4,674,923.12","$15,159,548.04"
2109,1,6,"$2,138,118.62","$2,367,747.65","$5,453,308.26","$19,511,642.08"
2109,2,1,"$1,650,891.31","$1,895,396.14","$2,852,446.62","$7,513,193.68"
2109,2,2,"$4,214,651.21","$4,913,380.52","$8,406,399.99","$24,459,570.35"
2109,2,3,"$876,989.89","$1,018,917.30","$1,471,513.55","$3,739,776.74"
2109,2,4,"$357,839.40","$448,751.02","$803,031.43","$2,462,662.44"
2109,2,5,"$2,035,328.73","$3,449,588.28","$5,496,848.82","$17,604,147.27"
2109,2,6,"$4,089,749.34","$4,487,720.69","$8,815,144.36","$26,293,334.23"
2109,3,1,"$46,874,485.36","$60,686,345.32","$95,257,546.64","$371,015,732.44"
2109,3,2,"$25,756,684.45","$33,929,699.44","$61,631,343.69","$179,908,855.73"
2109,3,3,"$15,232,826.40","$12,989,379.37","$32,256,230.41","$92,540,869.59"
2109,3,4,"$16,640,697.67","$16,460,146.79","$45,017,527.37","$114,523,284.58"
2109,3,5,"$22,490,574.07","$25,075,722.52","$44,097,964.23","$147,746,621.56"
2109,3,6,"$27,819,420.54","$36,505,492.30","$66,200,069.18","$198,296,824.65"
2109,4,1,"$2,733,654.35","$3,392,205.67","$5,291,414.43","$15,894,712.51"
2109,4,2,"$2,787,657.64","$3,506,441.58","$6,196,054.39","$17,481,235.57"
2109,4,3,"$1,842,595.91","$2,343,904.56","$3,887,294.78","$11,612,697.67"
2109,4,4,"$482,800.54","$587,056.34","$1,067,816.58","$3,189,586.28"
2109,4,5,"$435,479.32","$559,065.49","$854,190.75","$2,764,225.34"
2109,4,6,"$364,484.52","$452,120.18","$779,152.52","$2,725,629.37"
2110,1,1,"$1,672,329.75","$1,974,453.80","$2,909,423.20","$8,069,154.45"
2110,1,2,"$4,487,203.42","$4,720,469.14","$6,710,372.39","$19,539,916.63"
2110,1,3,"$578,451.59","$618,834.00","$760,893.66","$1,437,442.67"
2110,1,4,"$198,984.99","$256,284.85","$398,621.48","$1,162,461.58"
2110,1,5,"$1,911,422.84","$2,721,816.73","$5,140,883.16","$13,967,585.56"
2110,1,6,"$1,813,944.41","$2,375,444.71","$6,223,625.80","$18,608,697.27"
2110,2,1,"$1,644,207.48","$1,918,586.83","$2,902,108.60","$7,500,452.96"
2110,2,2,"$3,648,924.56","$6,105,867.94","$8,382,515.78","$26,196,288.53"
2110,2,3,"$888,579.00","$1,013,586.99","$1,473,925.26","$3,769,897.00"
2110,2,4,"$367,618.80","$464,692.33","$794,830.29","$2,448,776.90"
2110,2,5,"$1,942,549.67","$3,629,969.85","$6,143,255.85","$20,247,718.80"
2110,2,6,"$4,035,105.87","$3,382,019.40","$8,774,809.63","$22,975,013.19"
2110,3,1,"$31,624,008.19","$55,744,720.44","$90,366,800.29","$346,851,928.24"
2110,3,2,"$17,042,697.76","$27,591,256.11","$51,332,875.32","$149,795,919.38"
2110,3,3,"$14,308,657.47","$17,462,569.24","$26,573,872.53","$94,411,228.90"
2110,3,4,"$18,604,037.36","$20,537,989.50","$44,009,968.89","$114,423,835.66"
2110,3,5,"$13,166,871.35","$26,318,773.02","$30,637,698.56","$149,224,755.30"
2110,3,6,"$26,309,175.68","$35,495,839.42","$62,340,262.03","$189,178,688.42"
2110,4,1,"$2,603,786.65","$3,217,943.41","$5,005,600.94","$16,157,527.82"
2110,4,2,"$2,753,876.45","$3,460,544.08","$5,745,437.57","$18,211,043.28"
2110,4,3,"$1,717,780.60","$2,347,173.05","$3,886,126.46","$11,695,471.48"
2110,4,4,"$484,188.58","$585,193.61","$1,023,761.54","$3,396,987.84"
2110,4,5,"$452,259.02","$570,015.28","$829,030.08","$2,979,771.83"
2110,4,6,"$371,671.63","$469,207.49","$773,086.36","$2,866,229.32"
2111,1,1,"$1,637,126.36","$2,029,415.28","$3,056,407.23","$8,086,205.16"
2111,1,2,"$3,005,901.17","$3,608,883.35","$6,522,725.21","$19,409,506.23"
2111,1,3,"$577,615.89","$623,443.22","$752,466.27","$1,472,988.58"
2111,1,4,"$196,117.06","$242,556.96","$401,753.82","$1,200,525.62"
2111,1,5,"$1,924,178.14","$3,046,540.15","$4,275,733.70","$15,309,741.62"
2111,1,6,"$2,349,925.94","$3,881,639.02","$6,325,446.06","$20,121,914.00"
2111,2,1,"$1,619,313.61","$1,940,505.33","$3,004,927.94","$7,897,539.42"
2111,2,2,"$3,274,097.39","$6,031,899.46","$8,502,845.48","$25,432,555.29"
2111,2,3,"$871,299.27","$996,590.92","$1,474,918.54","$3,805,357.38"
2111,2,4,"$368,568.49","$478,049.35","$796,577.11","$2,579,607.91"
2111,2,5,"$2,685,823.07","$3,320,171.05","$6,838,100.34","$21,351,713.29"
2111,2,6,"$2,554,671.05","$4,867,844.38","$9,398,645.72","$23,416,769.63"
2111,3,1,"$50,701,560.13","$49,308,390.32","$117,954,622.01","$336,481,484.20"
2111,3,2,"$23,803,816.00","$28,242,050.35","$46,657,114.02","$181,534,509.54"
2111,3,3,"$10,387,424.09","$17,289,639.33","$26,213,410.30","$88,673,006.71"
2111,3,4,"$10,754,090.68","$20,376,857.46","$35,275,306.99","$132,020,264.49"
